"Peaks significantly differentially enriched (DESeq2 nominal p < 0.1) in control, whole embryos compared to U0126-treated, PMC-minus embryos. Column 1: DNase-seq Peak Name: peak number, obtained from DNase-seq RPS peak names.",,,,,,,,
DNase Peak Name,Scaffold,Start,End,baseMean,log2FoldChange,lfcSE,stat,pvalue
45936,Scaffold186,1040111,1040320,7.358256014,0.393102735,0.220150778,1.785606842,0.074162938
116972,Scaffold53,484972,485220,6.782668576,0.389509747,0.218244659,1.78473897,0.074303667
108492,Scaffold463,284460,286875,248.2787782,0.270566347,0.15161322,1.784582811,0.074329012
43978,Scaffold1813,194455,194756,8.622882267,0.407214603,0.228271968,1.783901047,0.074439746
71043,Scaffold2594,19528,19847,10.38993235,0.416088072,0.233302304,1.78347177,0.074509539
11048,Scaffold1165,107662,107988,15.50086014,0.431229894,0.241829204,1.78320024,0.074553713
66251,Scaffold243,658695,659675,28.70005978,0.425757601,0.238785954,1.783009401,0.074584773
119466,Scaffold552,60491,61122,20.2030232,0.434441956,0.243676958,1.782860225,0.074609059
92802,Scaffold353,394144,395081,57.06220516,0.393920024,0.220991417,1.782512778,0.074665649
144812,Scaffold825,118776,118934,6.065908625,0.373205059,0.209444168,1.781883273,0.074768269
71984,Scaffold2624,34916,36619,139.0191292,0.321457116,0.180409641,1.781817837,0.074778943
109666,Scaffold472,416100,417529,107.1489449,0.340406697,0.191079334,1.781494052,0.074831776
52003,Scaffold20,1435905,1437193,56.14584324,0.388283974,0.218031872,1.78085878,0.074935524
58912,Scaffold220,458480,460489,126.351519,0.346622423,0.194667897,1.780583386,0.074980536
50763,Scaffold198,858848,859031,6.84497562,0.386637507,0.217144227,1.780556231,0.074984975
124061,Scaffold596,73063,73868,6.740304939,0.375033926,0.210642526,1.780428352,0.075005885
77466,Scaffold283,538089,539512,44.53863104,0.405057712,0.227552167,1.780065282,0.075065278
40993,Scaffold1749,91277,92003,46.21220277,0.408089764,0.22926414,1.779998236,0.075076249
33972,Scaffold1594,41360,41549,4.952643714,0.358256767,0.20138818,1.778936411,0.075250188
1640,Scaffold1010,187526,187760,7.229519573,0.391234634,0.21996735,1.778603209,0.075304838
68417,Scaffold25,954841,954976,4.50103217,0.34932487,0.196472208,1.777986176,0.075406125
7633,Scaffold111,162932,163186,8.594988004,0.396988799,0.22328348,1.77795867,0.075410643
111166,Scaffold482,223054,223315,6.739686122,0.385595447,0.216878155,1.777935854,0.075414391
23028,Scaffold137,256366,258029,103.9129103,0.356618946,0.200598339,1.777776164,0.075440625
138591,Scaffold746,186063,186414,12.98657988,0.424690519,0.23889714,1.777712862,0.075451026
14617,Scaffold1221,146981,148434,88.91998532,0.347513701,0.195517974,1.77740027,0.075502406
74777,Scaffold273,351362,353294,182.3073118,0.307985383,0.173337214,1.776798965,0.075601322
109034,Scaffold468,376367,377252,47.54644994,0.397026853,0.223482181,1.776548141,0.075642615
18076,Scaffold128,870455,870731,6.277066175,0.38139225,0.21468995,1.776479292,0.075653952
45444,Scaffold185,568728,574074,518.0623756,0.236428299,0.133108571,1.776206422,0.0756989
94809,Scaffold365,111524,111680,5.097853451,0.342979979,0.193115695,1.776033686,0.075727365
59595,Scaffold2224,68009,73867,481.626068,0.249754312,0.14065911,1.77559998,0.075798873
110287,Scaffold477,314332,315259,30.16634147,0.424229292,0.238956917,1.775337988,0.075842096
116120,Scaffold520,398884,399309,11.98699983,0.421580914,0.237616944,1.77420392,0.076029426
156474,Scaffold99,205078,205699,20.93997846,0.432307612,0.243666959,1.774174114,0.076034355
114099,Scaffold504,435167,435858,30.10226787,0.421999546,0.237891782,1.773913933,0.076077388
147121,Scaffold858,224922,225102,3.699824159,0.319415706,0.180112015,1.773428087,0.076157798
93322,Scaffold356,340016,340920,25.44187888,0.426825968,0.240713125,1.773172812,0.076200076
31140,Scaffold1531,107596,107757,2.073766391,0.261675692,0.147588121,1.773013235,0.076226514
90787,Scaffold3428,37684,38656,87.21275703,0.359234236,0.202616322,1.77297778,0.076232389
82588,Scaffold3036,681,5044,65.08925544,0.368541914,0.207914075,1.772568375,0.076300256
116154,Scaffold520,501300,502607,68.19024764,0.3695487,0.208557024,1.771931207,0.076405977
121320,Scaffold568,426928,429769,336.9360558,0.262382513,0.148162602,1.770909184,0.076575805
61151,Scaffold227,577310,578355,27.62152117,0.427484656,0.241445846,1.770519821,0.076640586
32768,Scaffold1564,127458,127761,11.18023933,0.415739747,0.234821053,1.770453468,0.07665163
10700,Scaffold116,663889,664082,5.206871715,0.356826332,0.201665739,1.769394909,0.076827995
61607,Scaffold229,128477,129241,31.15289499,0.422736504,0.238941966,1.769201582,0.07686024
54900,Scaffold2084,55869,56685,35.2231823,0.410705819,0.232142669,1.769195726,0.076861217
126660,Scaffold62,315270,315392,3.723271103,0.317526486,0.179493313,1.769015686,0.076891257
109653,Scaffold472,331785,334862,324.8977085,0.265857619,0.15028628,1.769007914,0.076892554
6085,Scaffold1084,243044,243414,9.733009991,0.407423264,0.230349894,1.768714791,0.076941483
119592,Scaffold552,467895,468391,13.23263528,0.425168613,0.240454159,1.768189891,0.077029164
106128,Scaffold444,587585,588846,38.33549557,0.406385794,0.229838296,1.768137866,0.077037859
130189,Scaffold652,34181,34286,3.070733401,0.308831639,0.174666843,1.768118283,0.077041131
87839,Scaffold329,534585,540238,492.2756096,0.235854939,0.133414429,1.767836806,0.07708819
89312,Scaffold335,350965,351674,26.54394447,0.42641462,0.24123731,1.767614721,0.077125335
42260,Scaffold1779,46104,46173,3.068353127,0.30868162,0.174653048,1.767398982,0.077161433
150797,Scaffold901,100337,100475,3.566502765,0.322953354,0.182789748,1.766802332,0.077261338
71859,Scaffold262,297277,297615,3.746079851,0.32088303,0.181714704,1.765861661,0.077419061
47940,Scaffold1903,101329,103334,73.70488148,0.363177391,0.205755543,1.765091651,0.077548364
90808,Scaffold343,121067,121265,10.38007168,0.396409326,0.224587319,1.765056578,0.077554257
46705,Scaffold188,531389,532827,72.59749833,0.366689945,0.207791048,1.764705209,0.077613323
107797,Scaffold458,340038,341319,55.05618562,0.379958938,0.215316432,1.764653703,0.077621984
3656,Scaffold1047,245307,245480,5.030212075,0.358124785,0.202946777,1.764624149,0.077626954
121776,Scaffold571,33930,34091,5.030212075,0.358124785,0.202946777,1.764624149,0.077626954
50896,Scaffold1985,126978,127302,7.533753312,0.392206693,0.222350636,1.763910818,0.077746995
145014,Scaffold828,334451,335169,27.31418821,0.422530749,0.239550486,1.763848434,0.077757501
107280,Scaffold453,589022,590811,102.9492234,0.32548644,0.184581493,1.763375271,0.077837218
122885,Scaffold583,415060,415333,8.611873864,0.401256176,0.22756093,1.763291158,0.077851396
92960,Scaffold354,362517,364194,118.2860338,0.325396458,0.18459933,1.76271744,0.077948158
79246,Scaffold291,111895,112215,8.408537893,0.401835096,0.22802995,1.762203145,0.078034981
129394,Scaffold643,259324,259678,9.090393322,0.403379543,0.228946127,1.761897215,0.078086665
38861,Scaffold17,275103,275349,6.971897318,0.381420355,0.216627379,1.760720908,0.078285652
41101,Scaffold175,349926,350459,10.65049534,0.402840717,0.228812641,1.760570197,0.078311177
119723,Scaffold553,245111,246673,143.3749136,0.309369354,0.17574568,1.760324085,0.078352873
125639,Scaffold61,97768,99765,82.21373095,0.347086491,0.197213869,1.759949708,0.078416334
12737,Scaffold1192,33521,33797,8.655625074,0.400878111,0.227805789,1.759736273,0.078452533
98787,Scaffold39,916659,917121,14.85795035,0.424439837,0.241330886,1.758746444,0.078620585
121949,Scaffold573,147992,148154,3.536270794,0.321238895,0.182678365,1.758494474,0.078663411
63759,Scaffold2348,17208,18303,45.56132482,0.401293982,0.228214901,1.758403944,0.078678803
32515,Scaffold156,120906,122025,91.51393966,0.35201393,0.200349496,1.756999328,0.078917924
83863,Scaffold31,635810,636081,8.637701081,0.398874099,0.227026805,1.756947155,0.078926817
19177,Scaffold13,942371,943607,105.0669086,0.334211812,0.190229122,1.756890894,0.078936408
147811,Scaffold866,208880,211418,274.9378582,0.262991513,0.149725243,1.756494144,0.07900407
137707,Scaffold735,277349,277584,5.401731397,0.3471706,0.197651934,1.756474592,0.079007406
128527,Scaffold635,295390,296234,33.67300911,0.41582494,0.236756152,1.756342703,0.07902991
93062,Scaffold3548,17147,17272,3.649955655,0.316236257,0.180077081,1.756116078,0.07906859
127912,Scaffold63,789429,789557,1.450386315,0.223901872,0.127571656,1.75510673,0.079241053
95359,Scaffold369,164574,164702,3.247393041,0.303516432,0.172951792,1.754919265,0.079273118
135420,Scaffold704,611548,611850,7.536264147,0.391264331,0.222969714,1.75478689,0.079295767
123781,Scaffold592,277139,278502,113.2862843,0.322312813,0.183696934,1.754590054,0.079329454
119541,Scaffold552,298468,299809,67.96897465,0.368802878,0.210196018,1.754566432,0.079333498
7328,Scaffold1104,271549,272193,30.50968499,0.415530981,0.236829536,1.754557257,0.079335068
65480,Scaffold2404,38171,39346,43.45444458,0.398916203,0.227419424,1.75409908,0.079413531
79676,Scaffold293,253856,254221,9.56937021,0.400588225,0.228401747,1.753875488,0.079451845
58746,Scaffold22,851169,851342,5.059906874,0.35362082,0.2016716,1.753448777,0.079525005
124079,Scaffold596,224069,224517,14.90006359,0.424924206,0.242464433,1.752521807,0.079684123
14138,Scaffold1216,100978,103308,464.6282759,0.227152999,0.129615984,1.75250762,0.079686561
85595,Scaffold3179,18737,19009,4.018114309,0.331118505,0.188977109,1.752161976,0.07974596
122600,Scaffold58,513986,514357,13.75726914,0.4199856,0.239703568,1.752104084,0.079755912
142777,Scaffold8,556009,556427,16.95115631,0.424921995,0.242572682,1.751730619,0.079820139
87803,Scaffold329,444666,446195,188.9281943,0.285815734,0.163231801,1.750980704,0.079949234
127451,Scaffold627,97720,98359,17.65688832,0.426639425,0.243687266,1.750766186,0.079986193
13140,Scaffold12,795586,796949,101.0821106,0.34602108,0.197651365,1.750663752,0.080003847
2763,Scaffold1030,78982,85602,576.3418326,0.216597525,0.123728541,1.750586599,0.080017145
78960,Scaffold29,783818,783978,5.088295745,0.35232288,0.201264034,1.750550624,0.080023347
126108,Scaffold614,105647,105859,7.16208445,0.36407015,0.208016133,1.750201513,0.080083548
141660,Scaffold785,101899,104412,81.56131977,0.344715323,0.197013577,1.749703389,0.080169509
127863,Scaffold63,490352,490926,19.13006909,0.42634643,0.24367785,1.749631452,0.080181929
40873,Scaffold1744,132760,133107,13.82536144,0.420749758,0.240481146,1.749616404,0.080184527
51991,Scaffold20,1407299,1407844,11.61194615,0.416127131,0.238114955,1.747589229,0.080535182
96638,Scaffold3767,27253,27331,4.051394288,0.332633914,0.190368623,1.747314808,0.080582746
127788,Scaffold63,188864,190108,42.13229352,0.398605616,0.228138893,1.747205883,0.080601632
136976,Scaffold724,451916,452213,11.42782072,0.413906985,0.236937555,1.746903253,0.080654122
47149,Scaffold1891,77259,77565,9.251654011,0.404230001,0.23142051,1.746733687,0.080683544
19756,Scaffold1307,72029,72843,23.96927365,0.422179432,0.241760543,1.74627103,0.080763867
126837,Scaffold62,1002627,1002850,4.538034963,0.323084473,0.185020005,1.746213732,0.080773819
134660,Scaffold7,525379,525514,4.046633741,0.332383329,0.190360047,1.746077153,0.080797546
140841,Scaffold774,48908,49352,12.10117858,0.414911211,0.237647948,1.745906981,0.080827117
5804,Scaffold108,644842,645222,10.97530868,0.410076364,0.234939172,1.745457604,0.080905246
24739,Scaffold14,117112,117499,12.79473175,0.413866524,0.237243384,1.74448078,0.08107529
125246,Scaffold606,51422,52281,39.91476642,0.401255829,0.230016368,1.744466421,0.081077792
40327,Scaffold173,369301,369751,12.43781236,0.418692179,0.240023666,1.744378739,0.08109307
147150,Scaffold858,412936,413312,12.25130666,0.417149123,0.23914501,1.744335469,0.08110061
126046,Scaffold613,230965,231170,8.447267432,0.393694368,0.225720539,1.744167236,0.081129933
129843,Scaffold65,490762,490824,2.792864051,0.28174352,0.161570807,1.743777386,0.081197915
124037,Scaffold595,237983,238393,7.231486883,0.380854648,0.218436459,1.743548902,0.08123778
117020,Scaffold53,751748,752035,9.824991737,0.405377882,0.232526753,1.743360183,0.081270719
84135,Scaffold3102,25266,25595,11.89085363,0.412770917,0.236789217,1.74319981,0.081298719
29092,Scaffold149,67207,67625,8.672175957,0.380227195,0.218128211,1.743136262,0.081309816
151493,Scaffold911,331515,331681,6.351717091,0.373990405,0.214561059,1.743048843,0.081325083
128265,Scaffold632,257154,257260,4.050726554,0.327213244,0.18781759,1.742186364,0.081475839
4737,Scaffold1063,416777,416865,4.453276144,0.325310208,0.186769493,1.741773793,0.081548034
146293,Scaffold846,165006,165142,4.517875465,0.337842881,0.194019423,1.741283817,0.081633841
98848,Scaffold390,12690,13037,3.522214383,0.312562331,0.179507387,1.74122267,0.081644555
18910,Scaffold1297,218552,218964,10.06284572,0.40312188,0.231531037,1.741113786,0.081663635
96305,Scaffold374,636075,636624,17.33269309,0.423709522,0.243364523,1.741048847,0.081675017
98088,Scaffold386,802138,805245,171.1066737,0.312568072,0.179551546,1.740826402,0.081714013
15110,Scaffold123,687210,687676,14.17800592,0.420170281,0.241422134,1.740396678,0.081789388
21361,Scaffold1339,193026,193678,19.91021678,0.423972241,0.243617262,1.740321014,0.081802666
131832,Scaffold67,66330,66703,12.03122785,0.413434049,0.237605004,1.740005646,0.081858027
118036,Scaffold54,1142354,1142398,1.436460466,0.220388197,0.126676874,1.73976662,0.081900006
65826,Scaffold2416,42512,42843,7.363277684,0.382768565,0.220022734,1.739677341,0.08191569
64612,Scaffold238,386707,387750,32.04839393,0.408905404,0.235047939,1.739668108,0.081917312
42751,Scaffold179,267710,269381,229.5225092,0.288058801,0.165645585,1.739006817,0.082033564
76800,Scaffold280,691719,692045,7.502853606,0.382713748,0.220098802,1.738827037,0.082065191
147055,Scaffold857,362092,362206,1.434080193,0.220166235,0.126621154,1.738779246,0.0820736
31964,Scaffold1547,33320,33610,6.283444593,0.371453276,0.2136711,1.738434799,0.082134229
147588,Scaffold862,231732,232899,37.47237729,0.410457111,0.236119216,1.738346914,0.082149705
29142,Scaffold149,303009,307169,332.1300084,0.238692105,0.137315097,1.738280131,0.082161466
87721,Scaffold3289,7139,8042,32.87512475,0.407557482,0.234512952,1.73788901,0.082230373
41987,Scaffold177,801048,801353,7.704397862,0.384681403,0.221410752,1.73741067,0.082314709
104290,Scaffold43,517087,517625,13.45412048,0.415764813,0.239322947,1.737254278,0.082342298
71085,Scaffold2596,75532,76048,10.64799014,0.406137811,0.233817772,1.736984351,0.082389933
11224,Scaffold117,228293,228848,26.24888486,0.417039244,0.240202309,1.736199976,0.082528482
8411,Scaffold1122,88316,88725,9.782677018,0.403536561,0.232495279,1.735676362,0.082621075
122266,Scaffold577,145780,146807,29.71000814,0.41302698,0.237973148,1.735603293,0.082634003
14149,Scaffold1216,126972,127316,10.00856697,0.402170709,0.231752323,1.735347042,0.082679354
123736,Scaffold592,140234,140713,19.17077229,0.422681642,0.243695793,1.734464256,0.082835743
96521,Scaffold376,114721,127485,759.0105815,0.223991841,0.12918521,1.733881457,0.082939119
121486,Scaffold569,468368,469400,66.30260045,0.369812475,0.21328878,1.733858083,0.082943267
148740,Scaffold88,205323,206393,50.62894032,0.383047627,0.220955004,1.733600141,0.082989055
6086,Scaffold1084,254684,255152,6.97909531,0.372148998,0.214673376,1.733559161,0.082996332
118320,Scaffold543,12784,16166,230.8107303,0.287325774,0.16575829,1.733402134,0.083024219
77026,Scaffold281,438417,448354,1086.566344,0.207374356,0.119657817,1.733061503,0.083084738
92540,Scaffold352,130707,131062,9.966541322,0.403175505,0.232641833,1.733030985,0.083090162
138556,Scaffold746,58204,58336,4.575683085,0.339876121,0.196147742,1.732755719,0.083139096
28313,Scaffold147,379590,379872,11.51342865,0.408999629,0.236122514,1.732150067,0.083246847
33769,Scaffold15877,18875,19513,8.974422289,0.389619392,0.225132991,1.730618828,0.083519771
57929,Scaffold2178,28059,28401,3.026445019,0.29484411,0.170369715,1.730613388,0.083520742
64913,Scaffold239,262332,263577,55.83574127,0.375267745,0.216987148,1.729446873,0.083729147
135857,Scaffold71,530714,533574,136.1089449,0.301892977,0.174693234,1.728132057,0.083964551
37143,Scaffold166,521592,522043,15.36897682,0.413179651,0.239177002,1.727505771,0.08407687
112929,Scaffold499,156630,157554,42.39913278,0.393833856,0.227980928,1.727485972,0.084080422
133982,Scaffold6911,2284,2295,2.837021871,0.276413962,0.160014034,1.727435745,0.084089436
91440,Scaffold345,970735,971319,16.44691313,0.420198064,0.243263019,1.727340493,0.084106531
132936,Scaffold681,139419,141306,92.81497135,0.34022565,0.197005239,1.726987833,0.084169849
136408,Scaffold718,345977,347685,79.3698887,0.348654775,0.201935456,1.726565418,0.084245741
44623,Scaffold183,369249,370095,45.23183272,0.387366013,0.224407496,1.726172345,0.084316412
132938,Scaffold681,142216,143803,52.42818476,0.382324126,0.221526205,1.725864109,0.084371863
155398,Scaffold97,621046,621358,8.7422412,0.395479813,0.229175517,1.725663453,0.084407977
110714,Scaffold48,68676,68881,4.16840956,0.320975871,0.18601114,1.725573379,0.084424192
116127,Scaffold520,416851,424763,581.5777237,0.240588575,0.139433111,1.725476638,0.08444161
29008,Scaffold1488,175425,176838,42.36525814,0.394523641,0.228716869,1.724943346,0.084537683
18731,Scaffold1294,33382,34769,197.2692978,0.280466407,0.162611734,1.724761187,0.084570519
145144,Scaffold83,218137,218945,37.50741713,0.407683102,0.236436096,1.72428453,0.084656491
46392,Scaffold1871,168810,171074,220.0687673,0.270115213,0.156655381,1.724263861,0.08466022
42419,Scaffold1780,21516,22422,38.08246669,0.396497694,0.229989836,1.723979206,0.084711597
43297,Scaffold180,195998,196265,7.172735479,0.373495222,0.216675912,1.72375055,0.084752885
151339,Scaffold91,309735,309782,1.431699919,0.216500262,0.125668581,1.722787508,0.084926959
39271,Scaffold1703,203960,204770,24.72068319,0.419087848,0.24326599,1.722755607,0.08493273
127843,Scaffold63,428190,429053,33.79503438,0.413552122,0.240071119,1.722623377,0.084956655
61923,Scaffold23,229589,230940,63.62623235,0.368209462,0.213766715,1.722482675,0.084982119
23952,Scaffold1386,117002,117658,63.92660947,0.379725174,0.22047418,1.722311312,0.08501314
30985,Scaffold153,654045,655427,55.29653206,0.382194716,0.221925427,1.722176325,0.085037582
46255,Scaffold187,567382,567518,4.462454471,0.328900473,0.191020699,1.721805408,0.085104775
138984,Scaffold750,266758,268130,182.4299784,0.272267996,0.158141229,1.721676242,0.085128183
93655,Scaffold358,74147,74815,21.0626458,0.418746577,0.243247959,1.72148033,0.085163699
125616,Scaffold61,36871,37196,11.40939545,0.408580849,0.237351998,1.721413148,0.08517588
92597,Scaffold352,459807,460183,12.44298587,0.411909876,0.239300538,1.72130777,0.08519499
16009,Scaffold1249,73761,73818,1.478238013,0.216017769,0.125510566,1.721112214,0.085230463
106768,Scaffold45,905504,905936,15.56890669,0.41819578,0.243020554,1.720824731,0.085282633
96238,Scaffold374,155865,156809,40.05860656,0.39375303,0.228844201,1.720616155,0.0853205
156102,Scaffold983,427244,427979,18.68553047,0.418823139,0.243673237,1.718790067,0.085652605
111492,Scaffold485,525944,526213,10.25248225,0.39694697,0.231005398,1.718344998,0.085733706
132149,Scaffold672,197968,198124,3.99371723,0.322161834,0.187485398,1.718330272,0.085736391
152974,Scaffold937,109042,110245,39.93774251,0.390985377,0.227614465,1.717752768,0.08584172
102593,Scaffold417,158933,160045,66.73251871,0.354572709,0.206417856,1.717742428,0.085843607
72920,Scaffold266,302511,303212,26.12597695,0.413202551,0.240587114,1.717475823,0.085892268
154878,Scaffold964,94219,94654,11.16455798,0.406765438,0.236887437,1.71712541,0.08595626
135736,Scaffold709,400821,403168,308.396729,0.240320867,0.139983022,1.716785818,0.086018313
92713,Scaffold3528,20492,21221,45.32078115,0.397219214,0.231434667,1.716334118,0.086100907
90430,Scaffold3402,14556,14726,3.500610541,0.305264988,0.177868564,1.716239122,0.086118286
62864,Scaffold2320,68114,70525,125.7594694,0.304454626,0.177400959,1.716194925,0.086126372
107584,Scaffold456,68414,68965,18.42637895,0.417355371,0.243234109,1.715858738,0.0861879
5491,Scaffold1074,365824,366085,5.689382965,0.349277774,0.203608489,1.715438172,0.086264922
107582,Scaffold456,53058,53207,3.972113388,0.321370037,0.187383663,1.715037654,0.086338324
140472,Scaffold77,457205,457491,6.621495484,0.37267042,0.217404544,1.714179537,0.086495758
143866,Scaffold811,239104,241782,238.8065475,0.277479412,0.161888873,1.714011635,0.086526589
21725,Scaffold1345,91164,91267,3.555624924,0.311583359,0.181793352,1.713942538,0.08653928
70362,Scaffold257,172101,173097,38.37305031,0.396305792,0.231333339,1.71313739,0.086687267
40564,Scaffold1737,19229,20012,25.62892929,0.412681445,0.240939405,1.712801791,0.086749011
59936,Scaffold2232,88146,90558,144.0117819,0.304362382,0.177748982,1.712315758,0.086838494
126089,Scaffold6138,16832,17143,7.933154439,0.377069028,0.220352626,1.711207326,0.087042847
30783,Scaffold1528,57651,58083,20.93738606,0.414922717,0.242498867,1.711029509,0.087075666
26523,Scaffold143,1019640,1023844,518.4220914,0.236406562,0.138198167,1.710634564,0.087148594
108367,Scaffold462,406220,406342,3.792748507,0.307075719,0.179518004,1.710556665,0.087162984
100817,Scaffold401,548830,550018,244.1806753,0.252600063,0.14767797,1.710478979,0.087177337
146699,Scaffold8522,46774,48127,39.91975816,0.399990856,0.233964823,1.709619641,0.087336231
120086,Scaffold558,380742,380981,5.340824232,0.353007361,0.206493292,1.709534282,0.087352027
15303,Scaffold1232,64904,66329,195.0916102,0.280477928,0.164187625,1.708276909,0.087584974
25741,Scaffold142,189369,189699,10.35180439,0.400520118,0.234614359,1.707142393,0.087795589
58269,Scaffold219,189044,193799,594.6202452,0.225795031,0.132293429,1.706774349,0.087864002
101335,Scaffold406,192584,195108,168.4283292,0.283769471,0.1663618,1.705736962,0.088057065
119143,Scaffold55,645193,646193,95.64120605,0.322558186,0.18915905,1.705222063,0.088153017
41070,Scaffold175,194574,197853,333.2590264,0.240743116,0.141181037,1.70520859,0.088155529
61156,Scaffold227,581755,583613,125.9201204,0.342273631,0.200741856,1.705043669,0.08818628
52777,Scaffold202,826990,831018,332.0496949,0.237241354,0.139145764,1.704984382,0.088197337
92216,Scaffold35,654170,660618,789.5383871,0.193765222,0.113649317,1.704939611,0.088205688
93139,Scaffold355,326770,327094,6.26910578,0.361937999,0.212313624,1.704732802,0.088244269
87262,Scaffold326,655584,658439,368.4059782,0.245709533,0.144176152,1.704231448,0.088337856
92095,Scaffold3498,8778,8884,2.040616973,0.243863072,0.143115222,1.703963205,0.088387962
67738,Scaffold248,376329,377825,88.22608987,0.328614208,0.192861101,1.70389055,0.088401537
95487,Scaffold37,204625,205109,20.48959683,0.414760644,0.243442418,1.703732024,0.088431162
101363,Scaffold406,341532,341799,9.5907856,0.396516125,0.232741705,1.703674575,0.088441901
13146,Scaffold12,814443,814710,10.93071589,0.398672521,0.234056883,1.703314665,0.088509198
131760,Scaffold668,323871,324682,30.47776232,0.405652362,0.238172557,1.703186826,0.088533111
134189,Scaffold694,173162,173471,14.07194099,0.408824237,0.240090152,1.702794699,0.088606495
45795,Scaffold186,317614,317735,4.110145692,0.321196186,0.188705789,1.702100327,0.088736563
119151,Scaffold55,662727,666291,240.0387993,0.267840476,0.157359989,1.702087536,0.08873896
91272,Scaffold345,330298,332671,109.0560721,0.311031251,0.182755256,1.701900442,0.088774033
112317,Scaffold491,365300,365528,5.234853975,0.338251565,0.198766099,1.701756825,0.088800963
25496,Scaffold1411,233222,233393,3.982454056,0.312722348,0.183767121,1.701731771,0.088805662
71606,Scaffold261,313641,313802,4.014783899,0.316489524,0.186008687,1.701477114,0.088853432
7319,Scaffold1104,245831,246613,42.44965395,0.393331022,0.231174584,1.701445784,0.08885931
91072,Scaffold344,574838,574945,2.045914693,0.243614962,0.143187157,1.701374391,0.088872707
62769,Scaffold232,240420,240959,13.7079691,0.410602492,0.24133611,1.701371964,0.088873162
26497,Scaffold143,966127,968041,217.2908077,0.262524286,0.154396687,1.700323307,0.089070129
137116,Scaffold727,154796,159429,196.6013497,0.309655771,0.182134556,1.700148388,0.089103018
72922,Scaffold266,304010,304373,13.90944546,0.409977987,0.241160599,1.700020599,0.089127051
148955,Scaffold880,483657,487157,199.1012521,0.277793466,0.163461311,1.699444751,0.089235416
24550,Scaffold1396,440268,441081,96.56239071,0.346762645,0.204114366,1.69886448,0.089344721
57107,Scaffold215,150856,152745,93.00051053,0.351523256,0.206946106,1.69862223,0.089390385
97265,Scaffold38,1395275,1395380,4.806346607,0.338483704,0.199272691,1.698595543,0.089395417
76503,Scaffold28,199961,200208,9.625778119,0.393996944,0.232171859,1.6970056,0.089695602
68111,Scaffold249,706536,706645,3.969195942,0.315576547,0.185974202,1.696883455,0.089718697
26682,Scaffold1433,41429,41787,10.34295103,0.398787681,0.235043523,1.696654628,0.089761975
55335,Scaffold21,265401,267608,289.943078,0.24745852,0.145886448,1.696240625,0.08984032
72457,Scaffold264,741134,741763,20.183662,0.413200227,0.243681624,1.695656075,0.089951032
113381,Scaffold5,2016377,2017583,34.04518869,0.397426778,0.234436582,1.695242165,0.090029491
86159,Scaffold320,137573,139585,131.0620704,0.308218583,0.181850631,1.694899721,0.090094446
8414,Scaffold1122,90855,91169,11.26944087,0.40100659,0.23661516,1.69476288,0.090120412
91964,Scaffold3488,36884,37606,13.79735155,0.40665244,0.239952603,1.694719856,0.090128577
1491,Scaffold101,220256,221630,53.9744941,0.368260041,0.217318878,1.694560747,0.090158779
26868,Scaffold1436,143830,144003,6.120297838,0.361052711,0.213109858,1.694209335,0.090225512
135246,Scaffold703,51217,52315,40.49414474,0.389188405,0.229802996,1.693574114,0.09034624
113964,Scaffold503,133939,134669,26.07235578,0.406982543,0.240372281,1.693134261,0.090429914
41567,Scaffold176,609871,610288,12.97866205,0.405330075,0.239438043,1.692839074,0.090486103
120305,Scaffold56,584905,586434,53.64792757,0.372364821,0.219967101,1.692820518,0.090489636
63523,Scaffold234,742921,744169,85.79857137,0.332936738,0.196697995,1.692629038,0.0905261
34707,Scaffold161,262883,263032,5.851724352,0.354712635,0.2096621,1.691830024,0.090678387
141576,Scaffold783,136125,136333,3.966815668,0.314020302,0.185642528,1.691532132,0.090735216
134869,Scaffold70,358626,360258,151.9871637,0.280085203,0.165583916,1.691500056,0.090741337
153149,Scaffold94,337617,340165,373.9437626,0.224931859,0.132981252,1.691455414,0.090749856
25269,Scaffold1408,30214,33500,151.2216478,0.289792037,0.171438538,1.690355279,0.090960005
150727,Scaffold900,84066,84670,24.31650287,0.408744006,0.241846198,1.690098949,0.091009026
112938,Scaffold499,179107,179238,6.199578739,0.360304256,0.213202614,1.689961718,0.091035279
22851,Scaffold1366,70159,70868,28.69602184,0.407148056,0.240933841,1.689874922,0.091051886
69879,Scaffold255,473883,474130,7.450561545,0.375720944,0.222418621,1.689251296,0.091171283
34753,Scaffold161,394857,397399,85.98879338,0.32880696,0.194686223,1.688907182,0.091237219
50193,Scaffold1964,41548,41675,5.62277337,0.344097669,0.203750953,1.688815022,0.091254884
41744,Scaffold17654,25893,26954,51.66094979,0.366381652,0.216973635,1.688599869,0.091296136
145558,Scaffold835,183629,183979,9.023158558,0.389472529,0.230687929,1.6883091,0.091351909
48283,Scaffold1911,21307,22888,15.03555305,0.408079137,0.241714247,1.68827093,0.091359233
133868,Scaffold690,179358,180734,143.578722,0.320203629,0.189674079,1.68817811,0.091377044
9965,Scaffold1148,69490,69763,6.853582471,0.364665755,0.216016345,1.68813964,0.091384427
11445,Scaffold1172,71400,71739,1.94615568,0.242304268,0.143541672,1.688041287,0.091403304
11681,Scaffold1177,174319,174438,4.007236468,0.31575244,0.187066399,1.687916385,0.091427281
152849,Scaffold934,46871,47295,11.45423403,0.402017322,0.238181943,1.687858104,0.091438471
